"","cluster","Avg. SIMCE Lang","Avg. SIMCE Math","Public","SEP status","% Priority Students","&#916; Obs-Pred D1","&#916; Obs-Pred D2","&#916; Obs-Pred D9","&#916; Obs-Pred D10"
"578","Cluster 2
Lower att (bottom)",312,339,0,1,0.508392,-0.157376872903527,-0.072934567655334,-0.0453295446305658,0.0450309677417894
"579","Cluster 1
Increase att",234,231,0,1,0.729537,0.0945013240318595,0.117116519580854,0.0371514121171679,0.00773249093955763
"580","Cluster 2
Lower att (bottom)",225,222,0,1,0.40566,-0.960523370255212,-0.651796516678025,-0.150257638557798,-0.080363087629597
"581","Cluster 1
Increase att",220,224,1,1,0.766667,-0.217041386277569,0.117457069038682,-0.106270449526914,0.00901168646955997
"582","Cluster 1
Increase att",241,248,0,1,0.581612,-0.0745815735702854,0.0151744945952182,0.0864165381217911,0.0561736684356288
"583","Cluster 1
Increase att",233,231,1,1,0.650957,0.0898124742460492,0.194928619957833,-0.0786946648792307,0.130447647077297
"584","Cluster 1
Increase att",226,224,0,1,0.61435,0.151837738037055,0.186083376103368,0.0385323652409116,0.0629233020655751
"585","Cluster 2
Lower att (bottom)",205,195,0,1,0.825843,-0.16973590872844,-0.092437615728802,-0.00489917522717565,-0.00482825086285255
"586","Cluster 1
Increase att",288,294,0,0,0.273885,0.0264161622716883,-0.17603886568156,0.0692854436426703,0.0433409847717672
"587","Cluster 2
Lower att (bottom)",276,289,0,1,0.273148,0.044613405053096,-0.290081299343064,-0.231419177356506,0.101798113396651
"588","Cluster 1
Increase att",260,267,0,1,0.6,0.0789621519954603,-0.108187518044903,0.102878816065265,0.0307257850835054
"589","Cluster 1
Increase att",279,241,0,0,0.281553,0.0706646281073249,0.153074807247688,0,0.083532843570577
"590","Cluster 1
Increase att",218,218,0,1,0.722078,0.214388847767494,0.14162081764201,-0.010682544682769,0.0644428005259483
"591","Cluster 1
Increase att",275,272,0,1,0.611529,-0.0515566113934376,0.0169712251281654,0.00177698360170098,0.0159123835135018
"592","Cluster 1
Increase att",257,256,0,1,0.40836,0.227879581761218,0.187469816228312,0.00528441094104282,0.0813577457921281
"593","Cluster 1
Increase att",270,282,0,1,0.481685,-0.122521725826835,0.0325832496230767,0.0416376365673704,0.0348951674252533
"594","Cluster 1
Increase att",231,248,1,1,0.378601,-0.0133195987287831,0.0959724946382264,0.0422017020246835,0.00254330203959152
"595","Cluster 1
Increase att",259,254,0,1,0.618919,0.127637924578702,-0.133366356626181,0.117642324716389,-0.190014920569391
"596","Cluster 2
Lower att (bottom)",239,242,0,1,0.728774,-0.159891609786361,-0.0812171369978011,-0.00597585915906329,0.021144820310526
"597","Cluster 1
Increase att",262,256,0,1,0.392226,0.185806609784619,-0.12350415245924,0.0781202291888758,-0.212821539287879
"598","Cluster 2
Lower att (bottom)",240,237,0,0,0.614458,-0.436698269642202,-0.34223947997182,-0.28277773008795,0.0840982741069422
"599","Cluster 1
Increase att",281,269,0,1,0.453374,0.0792495899959066,0.0967160113733304,0.00700750761666702,0.0543059434331566
"600","Cluster 1
Increase att",254,258,0,1,0.577993,0.112036303270373,0.00657769012674958,0.0376310357039025,0.0992644682179049
"601","Cluster 2
Lower att (bottom)",238,233,1,1,0.468677,-0.143008849696338,-0.127597086486924,0.0120663106809267,-0.00404960014522371
"602","Cluster 1
Increase att",240,228,0,1,0.488525,-0.0357741428252482,0.16669067556768,0.0198176541208398,0.0172799913977399
"603","Cluster 1
Increase att",275,246,0,0,0.389121,0.118897599591945,-0.111387418481862,0.0630278963517853,0.101942898821226
"604","Cluster 2
Lower att (bottom)",238,255,1,1,0.745763,0.0218196501833056,-0.281225028246178,0.0297658646879981,0.00240018412985543
"605","Cluster 2
Lower att (bottom)",210,225,1,1,0.596882,-0.322892129723319,-0.0493969102069972,0.0450072195208392,0.0694394058669454
"606","Cluster 1
Increase att",256,259,1,1,0.80315,-0.146849192537496,0.169366885152074,0.0473459742479411,0.197743582917582
"607","Cluster 1
Increase att",232,221,0,1,0.627615,-0.0524068083560995,-0.134783859468859,0.0167663215514107,0.0053063987116917
"608","Cluster 1
Increase att",221,217,1,1,0.831382,-0.0326784733712,0.311601329773454,0.0577854522243268,0.0291107554351708
"609","Cluster 1
Increase att",277,273,0,0,0.38254,0.0371016327693243,0.0564438200597752,0.0285386934824385,0.0558306978025425
"610","Cluster 2
Lower att (bottom)",294,302,0,1,0.779736,-0.193649713708295,-0.233948097364563,0.0607454805192443,-0.201143100751653
"611","Cluster 1
Increase att",289,278,0,1,0.314894,0.0436857592901531,0.100214939870362,-0.0019771838060767,0.013708982963524
"612","Cluster 1
Increase att",254,261,0,1,0.234834,0.106906529642367,-0.0407402206422386,0.0415412032088811,0.0905698753515748
"613","Cluster 2
Lower att (bottom)",266,262,0,0,0.613169,-0.215970180472797,-0.334900038480454,-0.122500693369186,0.0328248058452683
"614","Cluster 2
Lower att (bottom)",272,276,0,0,0.379227,0.0634227371606605,-0.0619282180450845,-0.163714285437931,0.0464705240123475
"615","Cluster 2
Lower att (bottom)",251,240,0,1,0.555556,-0.208560415579127,-0.273614639045748,0.0418083137352593,0.040166977461026
"616","Cluster 1
Increase att",233,236,0,1,0.708469,0.26162820341921,0.0741766359294116,0.0876548772598277,0.0558358582312747
"617","Cluster 2
Lower att (bottom)",252,266,0,1,0.528205,0.0653169704304066,-0.323172801071679,0.0157215697011566,-0.00836199662253345
"618","Cluster 1
Increase att",260,249,0,0,0.429688,0.0868522382714795,0.0662129532539925,-0.169525691440928,0.0312717310569839
"619","Cluster 1
Increase att",241,260,0,0,0.388316,-0.00979045509737764,0.101992620377524,0.0615502427211129,0.0624919691942747
"620","Cluster 2
Lower att (bottom)",261,257,1,1,0.790068,-0.26074930120675,-0.102019385494054,0.0732338216225024,0.0899955508878686
"621","Cluster 1
Increase att",272,276,1,1,0.321477,-0.142140210375947,0.00661950882926821,0.0110265828494615,-0.0684375255926722
"622","Cluster 1
Increase att",247,253,1,1,0.791444,0.0885415331175773,0.0736375753801193,0.0715000471008018,-0.2562686326866
"623","Cluster 1
Increase att",271,257,1,1,0.410038,0.0650060844218598,0.0861847564925978,-0.0263178227118577,-0.0208883943770588
"624","Cluster 1
Increase att",278,271,0,0,0.061914,-0.19538131261456,0.0907262256678582,0.0474739150406022,0.0514418915345581
"625","Cluster 1
Increase att",250,268,0,1,0.528785,0.0519262421792973,0.140961112357591,0.0110627268728759,0.0566405932009366
"626","Cluster 1
Increase att",239,233,0,1,0.384117,0.0557907672735338,0.0849510289901644,0.0317022282902668,0.0691913274087054
"627","Cluster 1
Increase att",258,236,0,1,0.663743,0.090145068879437,0.0586546729717407,0.0720146089101016,0.0398768409136629
"628","Cluster 2
Lower att (bottom)",230,215,0,1,0.846154,-0.123071566382484,-0.361629771230667,-0.00460671552349412,-0.0119160985709756
"629","Cluster 1
Increase att",284,285,0,0,0.274286,-0.0100203310023326,0.0677864550364505,-0.127310038858573,0.0360469779360255
"630","Cluster 1
Increase att",270,258,0,1,0.328185,-0.048531657191916,0.09032390605028,0.0831654762480332,0.0373791531148343
"631","Cluster 1
Increase att",226,215,1,1,0.810761,0.271542291051298,-0.0786934761810668,0.0676311078909683,-0.106480778005589
"632","Cluster 1
Increase att",269,292,0,1,0.681051,0.114872295663687,-0.0915412638009147,0.0664934045985555,0.0575881025338252
"633","Cluster 1
Increase att",276,268,0,1,0.28629,-0.0616396900872948,0.046518148205106,-0.285926529708594,0.0479578579119881
"634","Cluster 2
Lower att (bottom)",269,265,0,1,0.408,-0.398007504865323,0.0464477178807183,-0.0023326968038031,-0.00417149546944429
"635","Cluster 1
Increase att",215,226,1,1,0.77154,-0.273761780388379,-0.171608841009637,0.147339485747801,0.0595340649509009
"636","Cluster 1
Increase att",281,267,0,0,0.237787,0.0561798155157481,0.0526077855030702,0.0659114558910753,0.0574398712731797
"637","Cluster 2
Lower att (bottom)",235,236,0,1,0.423611,-0.168998160752186,-0.136372023760129,0.0347912080305688,0.0872042313583579
"638","Cluster 1
Increase att",258,234,0,1,0.661538,-0.08280236853682,0.249179471703449,0.00432581328864878,0.114016041506366
"639","Cluster 1
Increase att",283,281,0,1,0.281623,-0.405554519406647,0.0495996792756552,0.052575226306502,0.0328657478845448
"640","Cluster 1
Increase att",268,261,0,1,0.561453,-0.155640156954854,0.0253212751676585,0.0369850901151688,0.0295731064154134
"641","Cluster 1
Increase att",291,302,0,1,0.552326,-0.0138851231055634,0.0340601167005953,0.049111670882228,0.0763297282679449
"642","Cluster 1
Increase att",237,234,0,1,0.522337,-0.121368819028693,0.143879205622518,0.042377474611846,0.0270643205871172
"643","Cluster 2
Lower att (bottom)",297,303,0,1,0.214592,-0.352994699011616,0.159999363856,0.0930245941112,0.0844103229643867
"644","Cluster 1
Increase att",291,293,0,0,0.152561,-0.0911255513971133,-0.00661144481423992,0.00897750394605734,0.0382798386601064
"645","Cluster 1
Increase att",234,230,0,1,0.355705,-0.0101928820460775,0.0298277238045703,0.0743844673927621,0.00648976404493662
"646","Cluster 1
Increase att",248,250,0,1,0.710089,0.012818238453829,0.0424577448995349,0.00980026144752721,0.0914507368309452
"647","Cluster 1
Increase att",243,231,0,0,0.240196,0.124619588418373,0.0577179889531996,0.0505689210324752,-0.0102235457912916
"648","Cluster 2
Lower att (bottom)",231,244,0,1,0.75945,-0.269429345899537,-0.663959065197534,0.0385850372481654,0.0087478689726147
"649","Cluster 1
Increase att",231,214,0,1,0.348485,0.0236370170481699,-0.254088368342607,0.122486165982732,0.14867445124919
"650","Cluster 1
Increase att",309,301,0,1,0.372,0.079732956933291,-0.129205666650699,0.0347069250923167,0.00897628332552602
"651","Cluster 1
Increase att",247,249,1,1,0.654378,0.103996703961887,0.111743333614384,0.0115455393041524,-0.0100780077483282
"652","Cluster 1
Increase att",281,282,0,1,0.345324,0.0768677140938546,0.0446998465972226,0.0569294598042468,0.0488696011485455
"653","Cluster 2
Lower att (bottom)",235,236,1,1,0.6928,-0.320098094346216,-0.307312077161376,-0.131373183998751,0.0575547525064718
"654","Cluster 1
Increase att",271,263,0,1,0.61674,0.205192176957736,0.0259992671504419,0.0146127490048741,-0.0682481171260445
"655","Cluster 2
Lower att (bottom)",259,251,1,1,0.732673,-0.241208419080726,-0.0382647806562733,-0.0400319836728529,0
"656","Cluster 2
Lower att (bottom)",216,192,1,1,0.605714,-0.193067294673254,-0.219531519689285,0.162596958244111,0.137882988269585
"657","Cluster 1
Increase att",268,269,0,0,0.199288,0.0928836948305457,-0.00398854481563116,0.114573922911632,0.0751325057605916
"658","Cluster 1
Increase att",283,276,0,0,0.158996,0.093878015581608,0.0252883955131057,0.00467445912560505,0.0000802872845884206
"659","Cluster 1
Increase att",294,300,0,0,0.112295,-0.0298587183425068,0.0726699739149874,0.0363991735613463,-0.0211013759935041
"660","Cluster 2
Lower att (bottom)",276,268,0,1,0.143646,-0.213564774593665,-0.189089904688334,0.129114023287379,0.0571851183463671
"661","Cluster 1
Increase att",273,273,0,1,0.578526,-0.0191567278272778,0.119681048557178,0.0239752589616362,0.0336552423775069
"662","Cluster 1
Increase att",230,246,0,1,0.435897,0.0518696942854321,-0.00668445358944947,0.102047152242074,0.086147074651675
"663","Cluster 1
Increase att",287,293,0,0,0.401033,-0.149631081428359,-0.118563073495989,0.0410034065928426,0.0291266807514849
"664","Cluster 1
Increase att",281,291,0,0,0.196875,-0.0184942587635328,-0.0302880069195766,0.0554787285593571,0.0477268550207411
"665","Cluster 1
Increase att",237,225,0,1,0.72,0.139934623302636,0.158005867503848,0.043262656153977,0.0365590779295284
"666","Cluster 1
Increase att",289,311,0,0,0.061728,0.0729400273007,-0.0330523741010708,-0.0884935266591321,0.0336983830386285
"667","Cluster 2
Lower att (bottom)",251,233,0,1,0.545845,-0.0999551336502055,0.0382152742745986,-0.0702538047565411,-0.201396839740444
"668","Cluster 1
Increase att",289,282,0,0,0.226744,0.0669265761395241,-0.0684842367103426,0.0207714266718632,0.0259784929945034
"669","Cluster 1
Increase att",277,281,0,1,0.511664,0.108948109895725,0.0312557995263907,0.039741944838973,-0.0766792455715564
"670","Cluster 2
Lower att (bottom)",269,270,0,1,0.471136,-0.0667666649794525,-0.248997554001167,0.0205992345401137,0.0683904141639301
"671","Cluster 2
Lower att (bottom)",263,260,0,0,0.307597,0.0241000999942304,-0.123350691370762,-0.0247367760813632,0.0406011074149636
"672","Cluster 1
Increase att",293,266,0,0,0.270627,0.0145225849386483,0.100103694694211,0.0166469520638191,-0.000712006499753226
"673","Cluster 2
Lower att (bottom)",285,277,0,0,0.121457,-0.209019299285955,0.0149263012161357,0.0531817190732544,-0.304110000870444
"674","Cluster 2
Lower att (bottom)",257,235,0,1,0.594828,0.17795668318693,-0.537593421462064,-0.0000420876514213298,0.0403079661909265
"675","Cluster 1
Increase att",255,276,0,1,0.409922,0.11725841327509,0.0101047253622837,0.0495436102676603,0.048187869319559
"676","Cluster 2
Lower att (bottom)",262,241,0,1,0.666667,0.103772102290701,0.0774210999798419,-0.48843242244908,0.035406456166666
"677","Cluster 1
Increase att",288,283,0,1,0.314969,-0.000453669773872289,0.0778404064704945,0.0405324030809494,-0.0515001864092399
"678","Cluster 1
Increase att",240,214,0,1,0.65,0.13683210435984,0.192273535150841,0.040949677884675,0.0746059466148605
"679","Cluster 2
Lower att (bottom)",263,247,0,1,0.527508,-0.173411501111802,0.0167203623294987,0.0573230407405284,-0.00212820924516288
"680","Cluster 2
Lower att (bottom)",251,250,0,0,0.404494,0.138290613785467,-0.328271730205919,-0.00404353323160178,-0.0140727027661747
"681","Cluster 1
Increase att",229,230,0,1,0.689119,0.157871067696351,0.0457937391443703,0.104948003628201,0.0531494458431498
"682","Cluster 1
Increase att",230,225,0,1,0.512111,0.00454642949174566,0.0557863030910987,0.025704075003394,0.0264942258798408
"683","Cluster 1
Increase att",256,236,1,1,0.4631,-0.0732767481356859,-0.00986668049566208,0.0446808824548551,0.0432514327923059
"684","Cluster 1
Increase att",241,255,1,1,0.613181,0.0931013143611906,0.151317665319453,0.12872418107246,0.0197187443253708
"685","Cluster 1
Increase att",256,262,0,1,0.633484,0.0430287372478065,0.109771131490872,0.0405873670697434,0.0253822018513051
"686","Cluster 1
Increase att",229,221,0,1,0.820399,-0.0927795723041128,0.189766197927093,0.0782578875876905,0.180899125847831
"687","Cluster 1
Increase att",262,263,0,1,0.6875,0.135629736271927,0.139734935361554,0.105874242823242,0.0303560749670302
"688","Cluster 1
Increase att",278,287,0,1,0.140992,-0.136226128868099,0.0787030300418921,0.0185210217030913,0.0561921449696181
"689","Cluster 1
Increase att",263,248,0,1,0.679856,0.0778631663081366,0.0132315214972545,0.0350171265708122,0.0670084986146471
"690","Cluster 2
Lower att (bottom)",256,272,0,0,0.055556,0.0564487228987194,0.0116981318483363,0.0169218093059151,0.0138835840903199
"691","Cluster 1
Increase att",281,270,0,0,0.09205,0.047492437350405,-0.0728730720883303,-0.0462936505289396,0.0650067932266357
"692","Cluster 1
Increase att",274,273,0,0,0.183258,-0.115642060782819,0.0813342933353288,0.0409422302180007,0.0259501719751134
"693","Cluster 1
Increase att",268,258,0,0,0.118447,-0.0461887318761647,0.0865019800796341,0.0482529546989315,0.0145717214656693
"694","Cluster 1
Increase att",268,271,0,1,0.333333,-0.047798536589656,0.16168531798297,0.06234388994658,0.0258594648212043
"695","Cluster 1
Increase att",262,272,0,1,0.526475,-0.00756902349124278,-0.00466101308412981,0.0346014534992348,-0.0992958559249953
"696","Cluster 1
Increase att",276,272,0,1,0.425287,0.08502033905664,0.192487799162437,0.0291959422245543,0.0513329182192227
"697","Cluster 1
Increase att",236,242,0,1,0.348659,0.0571882331240148,-0.141279348539074,0.0613441699485862,0.0356566413771749
"698","Cluster 2
Lower att (bottom)",226,241,0,1,0.702811,-0.254050405761208,-0.204807307274053,0.0210045038121589,-0.00196663518927531
"699","Cluster 1
Increase att",264,265,0,0,0.29023,0.0365508168751147,0.0868069265647112,0.0550095600313025,0.0774027261665848
"700","Cluster 1
Increase att",268,273,0,1,0.525478,0.0556037645113183,0.0406389933418432,0.0367414617935835,0.0512912276163078
"701","Cluster 1
Increase att",307,314,0,0,0.092166,-0.047978553653966,-0.0433692113339764,0.0365422411889736,0.0297109502284496
"702","Cluster 1
Increase att",276,276,0,1,0.528424,0.088133934186976,0.0738150174200577,-0.0692456318781559,0.000575789264458559
"703","Cluster 1
Increase att",287,275,0,1,0.462069,0.295256430132915,0.0377836035155954,0.0194485188128418,0.0187457667061921
"704","Cluster 2
Lower att (bottom)",277,272,0,0,0.285205,-0.363342194154374,-0.346083867489026,-0.121751320144488,0.0618086121837039
"705","Cluster 1
Increase att",246,253,0,1,0.368324,-0.106246799921202,-0.00562807861829262,0.0735013950240023,-0.00627767515384292
"706","Cluster 1
Increase att",265,271,0,1,0.419382,0.0813219345777531,-0.00870743066570145,0.00908926817881206,-0.0129397057785334
"707","Cluster 1
Increase att",237,218,0,1,0.712707,-0.00920477697987732,0.464005215003006,0.0600034215393157,0.0820224564063096
"708","Cluster 1
Increase att",283,266,0,0,0.229787,0.07085166342807,0.0888521300671745,0.0548247081866087,0.0313192758767314
"709","Cluster 1
Increase att",257,245,0,1,0.580838,0.130589727841121,0.0894914458196006,0.00647647123446704,0.042684878932824
"710","Cluster 1
Increase att",251,250,0,1,0.515994,0.1339788355572,-0.0130421720722351,0.0627841238205302,0.106668099375109
"711","Cluster 1
Increase att",292,285,0,0,0.035874,0.049473570031685,0.0524509358608225,-0.0856601117166559,0.0271239487791515
"712","Cluster 1
Increase att",245,238,0,1,0.318471,0.0655751542193136,0.123351623885185,0.05261953553065,0.00390143593882375
